player_id,install_date,platform,region,skill_factor,spender
P03769,2026-03-23,PC,NA-West,0.662,0
P03770,2026-03-17,PS5,NA-East,0.622,0
P03771,2026-03-21,PS5,EU,1.197,0
P03772,2026-02-05,Xbox,EU,1.397,0
P03773,2026-03-09,PC,EU,1.204,0
P03774,2026-04-01,PC,NA-East,1.051,0
P03775,2026-02-04,Xbox,NA-West,0.855,0
P03776,2026-01-28,PS5,EU,1.323,0
P03777,2026-03-16,PC,NA-West,0.653,0
P03778,2026-01-02,PS5,LATAM,1.014,0
P03779,2026-02-08,PC,EU,0.58,0
P03780,2026-03-24,PC,NA-West,1.681,0
P03781,2026-02-05,PC,NA-East,1.388,0
P03782,2026-03-19,PC,LATAM,0.892,0
P03783,2026-02-22,PS5,NA-East,0.781,0
P03784,2026-02-16,PS5,EU,0.797,0
P03785,2026-01-03,PC,NA-East,0.901,0
P03786,2026-02-01,Xbox,NA-West,0.839,1
P03787,2026-02-08,Xbox,NA-West,1.08,0
P03788,2026-01-01,PC,NA-West,0.876,0
P03789,2026-03-26,PS5,NA-East,1.344,0
P03790,2026-02-23,PS5,NA-West,1.057,0
P03791,2026-01-28,PS5,NA-East,0.858,0
P03792,2026-02-11,PS5,LATAM,1.029,1
P03793,2026-02-24,Xbox,NA-East,0.626,0
P03794,2026-01-26,Xbox,EU,1.039,0
P03795,2026-01-12,PC,NA-East,1.288,0
P03796,2026-02-05,Xbox,NA-West,1.233,0
P03797,2026-03-01,Xbox,EU,0.271,0
P03798,2026-02-23,PS5,NA-West,1.46,0
P03799,2026-03-19,PC,EU,0.871,0
P03800,2026-01-09,PC,LATAM,0.318,1
P03801,2026-01-12,Xbox,NA-West,1.21,0
P03802,2026-03-31,PS5,NA-West,1.297,1
P03803,2026-02-04,PS5,NA-West,1.019,0
P03804,2026-02-14,PC,LATAM,0.715,0
P03805,2026-02-27,PC,EU,0.2,0
P03806,2026-03-10,PC,LATAM,0.829,0
P03807,2026-01-06,PC,LATAM,0.924,0
P03808,2026-02-04,PC,EU,1.05,0
P03809,2026-02-13,Xbox,EU,0.787,0
P03810,2026-02-20,Xbox,NA-East,0.962,0
P03811,2026-01-05,Xbox,NA-East,0.785,0
P03812,2026-02-24,Xbox,LATAM,1.386,0
P03813,2026-02-07,Xbox,EU,1.072,1
P03814,2026-02-28,PC,LATAM,1.536,0
P03815,2026-02-14,PS5,LATAM,1.195,0
P03816,2026-02-19,PC,EU,1.011,0
P03817,2026-03-30,Xbox,NA-East,1.289,0
P03818,2026-01-20,PC,NA-East,0.239,1
P03819,2026-03-08,PS5,LATAM,0.964,1
P03820,2026-01-31,PS5,NA-East,0.618,1
P03821,2026-01-05,PS5,LATAM,1.037,0
P03822,2026-02-01,Xbox,LATAM,1.085,0
P03823,2026-01-03,PC,NA-West,1.162,0
P03824,2026-01-24,PS5,EU,0.357,0
P03825,2026-03-20,Xbox,LATAM,1.417,0
P03826,2026-03-06,PC,LATAM,1.033,0
P03827,2026-01-27,Xbox,NA-West,0.788,0
P03828,2026-03-30,PS5,LATAM,0.499,0
P03829,2026-02-10,PC,EU,1.151,0
P03830,2026-01-18,PC,EU,1.255,0
P03831,2026-03-13,PC,LATAM,0.52,0
P03832,2026-02-26,PC,NA-East,1.342,0
P03833,2026-02-21,Xbox,NA-East,1.038,0
P03834,2026-03-16,Xbox,NA-East,0.479,0
P03835,2026-03-14,PS5,NA-East,1.328,0
P03836,2026-02-23,PC,NA-West,0.732,0
P03837,2026-02-28,Xbox,LATAM,0.938,0
P03838,2026-02-09,Xbox,EU,0.835,0
P03839,2026-01-27,Xbox,NA-West,0.906,0
P03840,2026-01-12,PS5,EU,0.882,0
P03841,2026-03-23,PS5,EU,0.945,0
P03842,2026-03-20,PS5,NA-West,1.379,1
P03843,2026-02-13,PC,EU,1.159,0
P03844,2026-03-19,PS5,NA-West,0.2,0
P03845,2026-03-07,PC,NA-East,0.987,0
P03846,2026-03-30,PS5,NA-East,0.75,0
P03847,2026-03-06,Xbox,LATAM,1.024,0
P03848,2026-02-04,PS5,NA-East,0.727,0
P03849,2026-03-25,Xbox,NA-West,1.429,0
P03850,2026-03-25,PC,LATAM,0.688,0
P03851,2026-01-15,PC,LATAM,0.2,0
P03852,2026-01-06,PC,NA-East,0.897,0
P03853,2026-01-09,Xbox,NA-West,0.66,0
P03854,2026-02-23,PS5,EU,0.517,0
P03855,2026-02-11,PC,LATAM,1.001,0
P03856,2026-03-06,Xbox,NA-West,0.511,0
P03857,2026-03-01,PS5,NA-East,0.898,0
P03858,2026-03-17,PS5,NA-East,0.78,0
P03859,2026-03-02,Xbox,NA-East,0.845,0
P03860,2026-01-03,PC,NA-West,1.011,0
P03861,2026-02-23,PS5,EU,1.257,1
P03862,2026-02-11,Xbox,NA-West,1.112,0
P03863,2026-02-12,PS5,NA-East,1.529,1
P03864,2026-01-02,Xbox,NA-West,0.974,0
P03865,2026-03-26,Xbox,NA-East,1.174,0
P03866,2026-01-20,PC,NA-East,1.374,0
P03867,2026-02-04,Xbox,NA-East,0.677,0
P03868,2026-02-18,PC,EU,0.774,0
P03869,2026-02-10,Xbox,EU,1.4,1
P03870,2026-02-15,PS5,NA-East,1.103,0
P03871,2026-02-26,PS5,NA-East,1.15,0
P03872,2026-02-21,Xbox,NA-West,1.13,0
P03873,2026-03-14,Xbox,EU,0.608,0
P03874,2026-02-21,PC,NA-West,0.2,1
P03875,2026-02-18,Xbox,LATAM,0.679,0
P03876,2026-01-10,Xbox,LATAM,1.318,0
P03877,2026-03-27,PC,EU,1.156,0
P03878,2026-03-09,PS5,NA-West,0.84,1
P03879,2026-02-23,Xbox,LATAM,0.268,1
P03880,2026-02-14,Xbox,NA-West,0.272,0
P03881,2026-03-19,PC,NA-West,1.146,0
P03882,2026-03-12,PS5,LATAM,0.933,0
P03883,2026-02-27,PS5,NA-East,0.741,0
P03884,2026-02-01,Xbox,EU,0.993,0
P03885,2026-02-01,Xbox,NA-West,1.193,0
P03886,2026-03-18,PS5,NA-East,1.926,1
P03887,2026-01-09,Xbox,LATAM,0.972,0
P03888,2026-01-19,PC,EU,1.301,0
P03889,2026-03-26,PS5,NA-East,1.013,0
P03890,2026-01-16,Xbox,LATAM,1.42,0
P03891,2026-03-23,PC,LATAM,1.219,0
P03892,2026-03-27,Xbox,NA-West,0.846,0
P03893,2026-01-02,Xbox,NA-West,0.557,1
P03894,2026-01-24,PC,LATAM,1.068,0
P03895,2026-02-24,Xbox,EU,0.512,0
P03896,2026-03-21,Xbox,NA-East,0.369,0
P03897,2026-02-17,PC,NA-East,0.848,0
P03898,2026-02-16,PS5,LATAM,1.021,1
P03899,2026-03-09,PS5,NA-West,0.714,0
P03900,2026-03-25,PS5,NA-East,1.432,0
P03901,2026-02-09,PC,EU,0.823,0
P03902,2026-01-10,Xbox,EU,0.778,0
P03903,2026-01-13,PS5,NA-West,1.409,0
P03904,2026-01-10,PC,NA-West,0.2,0
P03905,2026-03-15,PC,NA-West,1.016,0
P03906,2026-03-21,Xbox,NA-East,0.983,0
P03907,2026-03-08,PC,NA-West,0.761,0
P03908,2026-01-24,PS5,EU,1.253,0
P03909,2026-02-06,PS5,LATAM,0.996,0
P03910,2026-02-26,PC,NA-West,0.999,0
P03911,2026-01-09,Xbox,LATAM,1.644,0
P03912,2026-01-10,PS5,NA-East,1.082,0
P03913,2026-03-30,PS5,NA-East,0.429,0
P03914,2026-01-31,Xbox,EU,1.205,1
P03915,2026-02-15,PC,NA-East,0.305,0
P03916,2026-02-15,Xbox,NA-East,0.679,0
P03917,2026-01-13,PS5,EU,0.713,0
P03918,2026-03-21,Xbox,NA-East,0.739,0
P03919,2026-01-07,PC,NA-East,0.607,0
P03920,2026-03-17,PC,EU,1.017,1
P03921,2026-02-09,PC,NA-West,1.209,0
P03922,2026-03-11,Xbox,NA-East,1.085,0
P03923,2026-03-17,Xbox,NA-East,0.557,1
P03924,2026-02-17,PS5,EU,1.378,0
P03925,2026-03-30,Xbox,NA-East,0.98,0
P03926,2026-02-11,PC,LATAM,1.297,1
P03927,2026-02-25,PC,NA-West,0.94,0
P03928,2026-02-23,PC,LATAM,1.08,0
P03929,2026-01-03,PC,LATAM,0.584,0
P03930,2026-03-06,PS5,NA-East,0.91,0
P03931,2026-01-06,Xbox,NA-East,1.55,0
P03932,2026-03-30,PC,NA-East,0.33,0
P03933,2026-03-29,PS5,LATAM,1.121,0
P03934,2026-02-12,Xbox,NA-East,0.568,0
P03935,2026-02-21,PC,LATAM,1.029,1
P03936,2026-02-28,PC,NA-West,1.158,0
P03937,2026-01-29,PC,LATAM,0.682,0
P03938,2026-02-04,PS5,NA-East,0.815,0
P03939,2026-03-28,Xbox,NA-West,1.468,0
P03940,2026-01-09,Xbox,EU,0.858,0
P03941,2026-03-15,PS5,LATAM,0.9,0
P03942,2026-01-17,PS5,LATAM,1.154,0
P03943,2026-02-16,Xbox,LATAM,1.007,1
P03944,2026-03-10,PS5,LATAM,0.942,1
P03945,2026-02-19,PC,LATAM,0.89,0
P03946,2026-02-20,PC,EU,0.704,1
P03947,2026-03-09,Xbox,LATAM,1.114,0
P03948,2026-01-02,PC,NA-West,0.668,0
P03949,2026-03-17,Xbox,NA-West,1.155,0
P03950,2026-01-19,PS5,EU,0.95,1
P03951,2026-01-26,PS5,LATAM,1.042,0
P03952,2026-02-16,Xbox,NA-West,1.02,0
P03953,2026-01-06,PS5,NA-East,1.529,1
P03954,2026-03-01,PS5,EU,0.626,0
P03955,2026-02-02,Xbox,NA-West,1.372,0
P03956,2026-02-06,PS5,EU,0.984,0
P03957,2026-01-29,PC,NA-East,0.82,0
P03958,2026-03-18,Xbox,NA-West,0.622,1
P03959,2026-02-06,PS5,NA-West,1.027,0
P03960,2026-03-18,PC,LATAM,1.092,0
P03961,2026-01-07,PC,NA-West,0.858,0
P03962,2026-02-22,PC,EU,1.292,0
P03963,2026-01-04,Xbox,NA-West,0.722,0
P03964,2026-02-21,PC,EU,1.231,0
P03965,2026-01-04,Xbox,NA-East,1.786,1
P03966,2026-01-30,PC,LATAM,0.787,0
P03967,2026-01-13,Xbox,LATAM,0.953,0
P03968,2026-02-17,PC,NA-West,1.185,1
P03969,2026-02-11,PC,LATAM,0.84,0
P03970,2026-02-16,PS5,LATAM,1.119,0
P03971,2026-02-10,Xbox,NA-East,0.969,0
P03972,2026-03-09,PS5,EU,0.72,0
P03973,2026-02-21,PS5,NA-East,0.676,0
P03974,2026-01-25,PS5,EU,1.406,0
P03975,2026-03-13,PC,EU,0.573,0
P03976,2026-01-07,Xbox,LATAM,1.128,0
P03977,2026-01-12,PC,NA-East,0.747,0
P03978,2026-01-21,PS5,NA-West,1.326,0
P03979,2026-01-19,PS5,NA-West,0.825,0
P03980,2026-01-18,PS5,EU,1.308,1
P03981,2026-01-24,PS5,NA-West,1.535,0
P03982,2026-02-20,PS5,LATAM,1.683,0
P03983,2026-03-17,PS5,LATAM,0.845,0
P03984,2026-03-21,Xbox,EU,1.188,0
P03985,2026-01-06,PC,NA-East,1.348,1
P03986,2026-01-01,PC,NA-West,1.445,0
P03987,2026-02-07,PS5,NA-East,1.577,0
P03988,2026-03-09,Xbox,LATAM,1.283,1
P03989,2026-02-11,PS5,EU,1.202,0
P03990,2026-02-19,PS5,LATAM,1.747,0
P03991,2026-03-19,PC,NA-East,0.831,1
P03992,2026-02-20,PC,NA-West,1.243,0
P03993,2026-02-25,PC,NA-West,1.562,0
P03994,2026-03-01,PC,LATAM,0.769,0
P03995,2026-03-06,PS5,LATAM,0.972,0
P03996,2026-03-03,PC,NA-West,1.621,0
P03997,2026-01-07,PS5,EU,1.047,1
P03998,2026-03-06,PS5,NA-East,1.054,0
P03999,2026-01-05,PS5,NA-East,0.606,0
P04000,2026-03-05,PS5,LATAM,0.933,0
P04001,2026-02-16,PS5,NA-West,0.63,0
P04002,2026-01-01,PC,NA-East,1.202,0
P04003,2026-02-01,Xbox,EU,0.939,0
P04004,2026-02-21,PS5,NA-East,1.463,0
P04005,2026-02-27,Xbox,NA-West,0.949,1
P04006,2026-01-28,Xbox,LATAM,1.538,0
P04007,2026-03-11,Xbox,NA-East,0.825,0
P04008,2026-04-01,Xbox,EU,0.907,0
P04009,2026-01-02,Xbox,NA-West,1.316,0
P04010,2026-02-23,PC,NA-West,1.059,0
P04011,2026-01-29,PS5,NA-East,1.267,0
P04012,2026-01-21,Xbox,NA-East,0.909,0
P04013,2026-01-14,PS5,NA-West,0.862,1
P04014,2026-01-01,PS5,LATAM,0.931,0
P04015,2026-01-21,Xbox,EU,1.149,0
P04016,2026-02-08,Xbox,NA-West,1.343,1
P04017,2026-03-01,PC,NA-West,0.988,0
P04018,2026-01-17,Xbox,LATAM,1.119,1
P04019,2026-03-26,PC,LATAM,0.35,0
P04020,2026-02-19,PC,EU,0.665,0
P04021,2026-02-17,Xbox,EU,0.681,0
P04022,2026-03-28,PS5,EU,0.833,0
P04023,2026-02-19,PC,NA-East,1.185,0
P04024,2026-02-26,PC,NA-East,1.199,0
P04025,2026-01-08,PC,LATAM,0.828,0
P04026,2026-01-01,PS5,LATAM,1.251,0
P04027,2026-02-22,Xbox,LATAM,1.299,0
P04028,2026-02-15,PC,EU,1.249,0
P04029,2026-02-05,Xbox,LATAM,1.115,0
P04030,2026-02-23,PS5,NA-East,1.247,0
P04031,2026-02-23,PC,NA-West,0.801,1
P04032,2026-02-02,Xbox,LATAM,1.175,0
P04033,2026-01-01,PC,NA-West,1.421,0
P04034,2026-03-10,PC,EU,1.065,0
P04035,2026-01-06,PC,LATAM,0.952,0
P04036,2026-03-21,PC,NA-West,0.754,1
P04037,2026-02-22,Xbox,EU,1.099,0
P04038,2026-03-11,PC,EU,0.669,0
P04039,2026-01-28,Xbox,LATAM,0.945,0
P04040,2026-03-19,Xbox,LATAM,0.602,1
P04041,2026-02-04,PS5,NA-East,0.896,1
P04042,2026-02-19,PS5,EU,0.669,0
P04043,2026-03-01,PS5,LATAM,1.165,1
P04044,2026-03-07,PS5,LATAM,1.058,0
P04045,2026-01-29,PS5,NA-East,0.528,0
P04046,2026-02-25,PS5,EU,1.556,1
P04047,2026-01-06,PS5,NA-West,1.294,0
P04048,2026-02-05,PS5,NA-West,0.456,0
P04049,2026-01-20,Xbox,LATAM,1.152,0
P04050,2026-03-02,PS5,EU,0.917,0
P04051,2026-01-15,PS5,EU,0.928,0
P04052,2026-03-29,PC,NA-West,0.796,0
P04053,2026-02-10,PS5,EU,1.097,0
P04054,2026-02-23,PC,NA-West,1.273,0
P04055,2026-02-24,Xbox,LATAM,1.493,0
P04056,2026-02-05,PS5,EU,1.184,0
P04057,2026-01-27,PC,NA-East,1.809,1
P04058,2026-01-24,Xbox,NA-East,1.134,0
P04059,2026-03-09,PC,LATAM,1.555,0
P04060,2026-01-20,PS5,EU,0.945,0
P04061,2026-03-14,Xbox,NA-East,0.813,0
P04062,2026-01-20,PC,NA-West,1.035,0
P04063,2026-01-16,Xbox,NA-East,0.606,0
P04064,2026-01-22,Xbox,NA-East,1.073,1
P04065,2026-02-24,Xbox,LATAM,0.887,1
P04066,2026-03-12,PS5,EU,0.925,0
P04067,2026-01-10,PS5,EU,0.735,0
P04068,2026-03-17,Xbox,NA-East,0.2,0
P04069,2026-01-27,Xbox,NA-East,0.874,0
P04070,2026-03-19,PS5,LATAM,1.431,1
P04071,2026-03-12,Xbox,LATAM,1.068,0
P04072,2026-03-09,PC,LATAM,1.201,0
P04073,2026-01-20,PC,NA-West,1.027,1
P04074,2026-03-22,Xbox,EU,1.108,0
P04075,2026-03-12,PC,LATAM,1.318,0
P04076,2026-01-13,PC,LATAM,0.813,1
P04077,2026-02-21,Xbox,NA-East,0.549,0
P04078,2026-01-07,PS5,NA-West,0.821,0
P04079,2026-01-19,PC,NA-West,0.636,1
P04080,2026-04-01,PS5,EU,0.2,0
P04081,2026-02-28,PS5,NA-East,1.23,0
P04082,2026-02-11,Xbox,NA-West,0.532,0
P04083,2026-01-25,PC,LATAM,0.718,0
P04084,2026-01-13,Xbox,NA-West,1.067,0
P04085,2026-02-12,PS5,LATAM,0.944,0
P04086,2026-01-05,Xbox,LATAM,0.686,0
P04087,2026-03-28,PS5,EU,1.178,0
P04088,2026-02-09,PC,NA-East,0.719,0
P04089,2026-02-09,PC,NA-East,1.674,0
P04090,2026-01-30,PC,NA-West,1.615,0
P04091,2026-02-26,PS5,NA-East,1.371,0
P04092,2026-03-16,PS5,LATAM,0.538,0
P04093,2026-01-19,Xbox,EU,1.106,1
P04094,2026-03-07,PS5,EU,0.906,1
P04095,2026-01-30,PS5,EU,1.155,0
P04096,2026-01-09,Xbox,EU,0.25,0
P04097,2026-03-05,PC,EU,0.761,0
P04098,2026-03-05,PC,NA-West,0.635,0
P04099,2026-01-30,Xbox,NA-West,1.277,0
P04100,2026-01-18,Xbox,EU,0.862,0
P04101,2026-03-26,PC,NA-West,0.93,1
P04102,2026-01-12,PS5,NA-East,0.22,1
P04103,2026-03-22,Xbox,LATAM,0.97,0
P04104,2026-01-04,PS5,EU,1.726,0
P04105,2026-03-02,Xbox,NA-East,0.912,0
P04106,2026-03-22,Xbox,NA-East,0.605,0
P04107,2026-03-04,Xbox,NA-East,0.91,1
P04108,2026-02-26,PC,NA-West,1.057,1
P04109,2026-03-27,PC,EU,1.375,0
P04110,2026-01-13,PS5,LATAM,1.082,1
P04111,2026-01-08,Xbox,NA-West,0.925,0
P04112,2026-02-27,PC,NA-West,0.866,0
P04113,2026-02-06,PC,NA-East,0.39,0
P04114,2026-02-24,Xbox,NA-East,1.482,0
P04115,2026-03-24,PC,NA-East,0.528,0
P04116,2026-01-25,PC,LATAM,0.669,0
P04117,2026-02-22,PC,EU,0.87,0
P04118,2026-01-31,PC,NA-West,0.889,0
P04119,2026-01-17,PC,EU,1.362,0
P04120,2026-03-11,PC,LATAM,1.727,0
P04121,2026-03-12,PS5,NA-East,1.067,1
P04122,2026-02-27,Xbox,EU,0.765,0
P04123,2026-02-21,Xbox,NA-West,1.212,1
P04124,2026-02-14,PS5,EU,1.275,0
P04125,2026-02-09,PC,NA-East,1.406,0
P04126,2026-02-01,PC,NA-East,0.817,0
P04127,2026-02-15,Xbox,EU,0.953,0
P04128,2026-01-21,PS5,LATAM,0.741,0
P04129,2026-02-03,PC,NA-East,1.112,0
P04130,2026-03-12,Xbox,EU,0.582,1
P04131,2026-01-27,PS5,EU,1.3,0
P04132,2026-02-02,PC,NA-West,1.25,0
P04133,2026-03-10,PS5,NA-West,1.002,0
P04134,2026-01-09,PS5,NA-East,0.994,0
P04135,2026-03-03,PC,EU,0.827,1
P04136,2026-02-03,Xbox,LATAM,0.847,0
P04137,2026-02-10,Xbox,NA-East,1.043,0
P04138,2026-03-16,PS5,LATAM,0.885,0
P04139,2026-03-07,PS5,NA-East,1.186,1
P04140,2026-03-31,PC,EU,0.2,0
P04141,2026-01-11,PS5,NA-West,0.627,1
P04142,2026-03-10,PC,LATAM,0.578,0
P04143,2026-01-10,Xbox,LATAM,0.849,0
P04144,2026-02-10,PS5,NA-East,0.837,0
P04145,2026-03-12,PS5,NA-West,0.986,0
P04146,2026-01-10,Xbox,NA-West,0.81,1
P04147,2026-01-05,PC,LATAM,1.218,0
P04148,2026-03-24,Xbox,NA-East,0.886,0
P04149,2026-01-18,PC,EU,1.283,0
P04150,2026-01-04,PC,EU,0.671,1
P04151,2026-02-10,PC,NA-East,0.967,0
P04152,2026-02-21,Xbox,NA-West,0.764,1
P04153,2026-01-18,PS5,NA-West,0.985,0
P04154,2026-03-17,PC,EU,1.353,0
P04155,2026-03-25,Xbox,NA-East,1.878,0
P04156,2026-01-15,PS5,NA-West,1.014,0
P04157,2026-01-13,PS5,NA-West,1.177,0
P04158,2026-01-15,Xbox,EU,1.059,0
P04159,2026-02-22,PC,EU,0.865,0
P04160,2026-02-21,Xbox,LATAM,0.811,1
P04161,2026-01-01,PS5,LATAM,1.215,1
P04162,2026-01-23,Xbox,EU,0.984,0
P04163,2026-02-28,PC,EU,0.741,0
P04164,2026-03-12,Xbox,LATAM,0.784,0
P04165,2026-02-15,PS5,NA-West,0.501,0
P04166,2026-02-21,PC,EU,0.783,0
P04167,2026-02-19,PC,NA-East,1.326,0
P04168,2026-02-23,PS5,EU,0.857,0
P04169,2026-02-21,PC,EU,1.316,0
P04170,2026-02-04,Xbox,EU,1.311,0
P04171,2026-02-13,Xbox,LATAM,1.119,1
P04172,2026-03-23,PS5,NA-West,1.336,0
P04173,2026-01-26,PS5,LATAM,1.394,0
P04174,2026-01-20,PC,NA-West,0.906,0
P04175,2026-03-24,PC,NA-West,0.883,0
P04176,2026-01-28,Xbox,EU,1.268,0
P04177,2026-02-24,PS5,NA-East,1.011,1
P04178,2026-03-10,Xbox,NA-West,1.272,0
P04179,2026-03-11,PC,EU,1.033,0
P04180,2026-03-28,PS5,NA-West,1.138,0
P04181,2026-01-12,PC,LATAM,1.074,1
P04182,2026-01-08,PC,NA-East,0.792,0
P04183,2026-03-20,Xbox,NA-East,0.644,0
P04184,2026-01-18,PC,NA-East,0.788,1
P04185,2026-01-16,PC,EU,1.35,0
P04186,2026-02-26,PS5,NA-West,0.753,0
P04187,2026-03-23,PS5,EU,1.345,0
P04188,2026-01-27,PC,LATAM,1.198,0
P04189,2026-03-16,PS5,NA-East,1.299,0
P04190,2026-03-15,PC,NA-East,0.948,1
P04191,2026-02-22,PS5,LATAM,0.899,0
P04192,2026-02-22,PS5,NA-West,0.501,1
P04193,2026-01-29,PS5,NA-East,0.927,0
P04194,2026-03-15,Xbox,NA-West,1.349,0
P04195,2026-02-04,PC,NA-West,0.989,0
P04196,2026-02-04,Xbox,LATAM,1.24,0
P04197,2026-03-26,PS5,NA-East,1.272,0
P04198,2026-03-14,PC,NA-East,0.485,0
P04199,2026-02-25,PC,EU,0.756,0
P04200,2026-01-12,PS5,NA-East,1.04,0
P04201,2026-01-07,PC,NA-East,1.296,0
P04202,2026-03-13,PS5,NA-East,1.177,0
P04203,2026-03-11,PC,NA-East,1.581,0
P04204,2026-01-19,PC,EU,1.487,0
P04205,2026-02-12,PC,NA-East,0.912,1
P04206,2026-01-26,PS5,NA-East,1.111,0
P04207,2026-03-17,PS5,NA-East,1.639,1
P04208,2026-03-03,PC,LATAM,1.443,1
P04209,2026-01-18,Xbox,EU,1.032,0
P04210,2026-01-03,PS5,NA-East,1.298,0
P04211,2026-03-08,PS5,NA-East,0.52,0
P04212,2026-03-10,PS5,NA-West,0.521,0
P04213,2026-03-31,PC,LATAM,1.718,0
P04214,2026-03-07,PS5,NA-West,0.768,0
P04215,2026-01-31,PC,LATAM,0.2,0
P04216,2026-01-15,Xbox,EU,0.813,0
P04217,2026-03-24,PC,NA-East,1.187,0
P04218,2026-01-11,PC,LATAM,1.215,0
P04219,2026-02-25,PC,LATAM,1.219,0
P04220,2026-02-14,PC,LATAM,0.348,1
P04221,2026-01-10,PS5,LATAM,1.496,0
P04222,2026-01-09,Xbox,EU,1.359,0
P04223,2026-02-15,Xbox,NA-West,0.574,0
P04224,2026-01-04,Xbox,EU,0.681,0
P04225,2026-02-14,PC,EU,1.724,0
P04226,2026-03-06,PC,LATAM,0.944,0
P04227,2026-01-12,PC,EU,0.666,0
P04228,2026-01-04,PS5,NA-East,0.96,0
P04229,2026-01-11,PS5,NA-East,0.646,1
P04230,2026-01-01,Xbox,LATAM,1.34,0
P04231,2026-02-03,PS5,NA-East,1.526,0
P04232,2026-01-01,PS5,LATAM,1.963,0
P04233,2026-01-08,PC,LATAM,0.511,0
P04234,2026-01-19,PC,NA-East,1.358,1
P04235,2026-03-26,Xbox,NA-West,1.134,1
P04236,2026-03-13,PS5,LATAM,1.032,0
P04237,2026-01-20,Xbox,EU,0.675,1
P04238,2026-02-04,Xbox,EU,1.471,0
P04239,2026-01-15,PC,NA-East,1.101,0
P04240,2026-02-14,PS5,NA-West,0.674,0
P04241,2026-02-26,Xbox,NA-West,1.189,0
P04242,2026-01-01,PC,EU,1.097,0
P04243,2026-03-13,PS5,NA-West,1.469,1
P04244,2026-03-11,PS5,NA-East,1.135,0
P04245,2026-02-12,PS5,NA-West,1.007,0
P04246,2026-03-07,Xbox,EU,1.011,0
P04247,2026-03-13,Xbox,NA-West,0.675,0
P04248,2026-01-23,Xbox,NA-West,1.36,1
P04249,2026-01-29,Xbox,NA-East,1.016,0
P04250,2026-01-30,PC,NA-West,0.547,1
P04251,2026-03-26,PS5,EU,0.448,0
P04252,2026-01-31,Xbox,NA-East,1.155,0
P04253,2026-02-12,PS5,EU,0.2,0
P04254,2026-02-09,PS5,NA-West,0.977,0
P04255,2026-01-01,PS5,NA-East,1.24,0
P04256,2026-02-15,Xbox,LATAM,1.333,0
P04257,2026-01-09,PS5,LATAM,0.952,0
P04258,2026-02-27,PC,NA-East,1.013,0
P04259,2026-01-19,PC,LATAM,0.855,0
P04260,2026-01-09,PC,NA-West,0.774,1
P04261,2026-03-23,PS5,LATAM,1.282,0
P04262,2026-01-21,PS5,EU,0.567,0
P04263,2026-03-05,PC,EU,1.14,0
P04264,2026-01-31,PC,NA-West,0.971,0
P04265,2026-01-01,PS5,NA-West,1.029,0
P04266,2026-02-12,PS5,NA-East,0.543,1
P04267,2026-02-13,Xbox,NA-East,0.886,0
P04268,2026-03-05,PC,EU,0.685,0
P04269,2026-02-27,PC,NA-West,2.0,0
P04270,2026-03-21,PS5,EU,1.146,0
P04271,2026-01-29,Xbox,NA-West,1.179,0
P04272,2026-01-29,PC,LATAM,1.068,0
P04273,2026-03-30,PC,NA-East,0.887,0
P04274,2026-01-21,PC,EU,0.468,0
P04275,2026-03-01,PC,EU,0.421,0
P04276,2026-03-17,Xbox,NA-West,1.16,0
P04277,2026-01-01,PS5,NA-East,0.2,0
P04278,2026-01-16,Xbox,NA-East,1.247,0
P04279,2026-02-15,PS5,NA-East,1.2,0
P04280,2026-01-07,PC,NA-West,1.203,0
P04281,2026-01-29,Xbox,NA-East,0.596,1
P04282,2026-03-24,Xbox,EU,1.545,0
P04283,2026-02-18,PS5,EU,1.408,0
P04284,2026-01-09,Xbox,EU,0.666,1
P04285,2026-02-27,PC,NA-West,0.571,1
P04286,2026-02-14,PC,NA-West,0.861,0
P04287,2026-02-19,Xbox,NA-East,0.77,0
P04288,2026-02-18,PC,LATAM,0.86,1
P04289,2026-01-16,PS5,NA-West,0.367,0
P04290,2026-03-31,Xbox,LATAM,1.671,0
P04291,2026-02-24,PS5,NA-East,1.542,0
P04292,2026-03-26,PS5,NA-East,0.267,1
P04293,2026-03-15,Xbox,EU,1.08,0
P04294,2026-01-08,Xbox,NA-East,0.885,1
P04295,2026-02-01,PS5,LATAM,1.156,1
P04296,2026-03-22,PC,EU,1.227,0
P04297,2026-01-20,Xbox,EU,1.129,0
P04298,2026-01-10,Xbox,EU,1.232,0
P04299,2026-02-17,PC,NA-East,0.339,1
P04300,2026-01-20,PC,NA-East,0.82,0
P04301,2026-02-01,PC,NA-West,0.696,0
P04302,2026-03-31,PS5,LATAM,0.922,0
P04303,2026-03-26,PS5,NA-West,0.521,0
P04304,2026-03-03,PS5,NA-East,1.014,0
P04305,2026-03-12,PS5,EU,1.159,0
P04306,2026-02-13,PC,NA-East,1.622,0
P04307,2026-02-05,PS5,EU,0.957,0
P04308,2026-02-24,PS5,NA-West,0.825,0
P04309,2026-02-17,PC,EU,1.18,0
P04310,2026-02-14,PC,LATAM,1.117,0
P04311,2026-02-16,PS5,LATAM,0.858,0
P04312,2026-02-03,Xbox,LATAM,0.588,0
P04313,2026-02-05,Xbox,EU,1.18,0
P04314,2026-01-03,PS5,NA-East,0.829,0
P04315,2026-03-16,PS5,LATAM,1.311,0
P04316,2026-02-12,Xbox,NA-East,1.123,0
