session_id,player_id,session_date,day_number,mode,duration_min,kills,deaths,won,platform
34273,P04718,2026-01-08,1,Multiplayer,28,9,13,0,PC
34274,P04718,2026-01-08,1,Multiplayer,55,7,6,1,PC
34275,P04718,2026-01-08,1,Campaign,32,2,12,1,PC
34276,P04718,2026-01-14,7,Multiplayer,57,3,10,1,PC
34277,P04718,2026-01-24,17,Warzone,59,7,2,0,PC
34278,P04718,2026-02-07,31,Warzone,66,4,14,0,PC
34279,P04718,2026-02-11,35,Warzone,21,6,13,0,PC
34280,P04719,2026-01-13,0,Warzone,41,9,1,1,Xbox
34281,P04719,2026-01-14,1,Warzone,52,5,5,1,Xbox
34282,P04719,2026-01-14,1,Multiplayer,23,12,6,0,Xbox
34283,P04719,2026-01-14,1,Warzone,41,8,11,0,Xbox
34284,P04719,2026-01-19,6,Warzone,47,11,7,0,Xbox
34285,P04719,2026-01-20,7,Warzone,39,11,1,0,Xbox
34286,P04719,2026-01-20,7,Warzone,62,15,7,1,Xbox
34287,P04719,2026-01-20,7,Campaign,17,14,6,1,Xbox
34288,P04719,2026-01-25,12,Warzone,57,19,7,0,Xbox
34289,P04719,2026-01-26,13,Multiplayer,79,9,15,0,Xbox
34290,P04719,2026-01-26,13,Multiplayer,70,10,5,0,Xbox
34291,P04720,2026-02-05,0,Warzone,37,0,19,0,Xbox
34292,P04720,2026-02-12,7,Multiplayer,9,6,17,0,Xbox
34293,P04720,2026-02-19,14,Multiplayer,34,0,13,1,Xbox
34294,P04720,2026-02-19,14,Warzone,52,3,17,0,Xbox
34295,P04720,2026-02-19,14,Warzone,11,0,14,0,Xbox
34296,P04720,2026-02-22,17,Multiplayer,34,0,15,0,Xbox
34297,P04720,2026-02-22,17,Campaign,36,2,17,0,Xbox
34298,P04720,2026-02-22,17,Warzone,45,4,17,0,Xbox
34299,P04720,2026-03-03,26,Multiplayer,49,11,12,1,Xbox
34300,P04720,2026-04-03,57,Warzone,47,10,16,0,Xbox
34301,P04720,2026-04-03,57,Warzone,45,4,18,0,Xbox
34302,P04721,2026-01-11,0,Warzone,44,6,6,0,PC
34303,P04721,2026-01-12,1,Warzone,5,2,10,1,PC
34304,P04721,2026-01-13,2,Campaign,49,7,6,0,PC
34305,P04721,2026-01-16,5,Campaign,67,7,11,0,PC
34306,P04721,2026-01-18,7,Warzone,82,12,9,0,PC
34307,P04721,2026-03-04,52,Multiplayer,61,11,10,0,PC
34308,P04721,2026-03-04,52,Multiplayer,38,8,9,1,PC
34309,P04722,2026-01-16,0,Multiplayer,30,7,8,0,Xbox
34310,P04722,2026-01-21,5,Multiplayer,22,7,13,0,Xbox
34311,P04723,2026-03-13,0,Warzone,13,3,4,0,PS5
34312,P04723,2026-03-14,1,Warzone,60,11,6,1,PS5
34313,P04723,2026-03-20,7,Warzone,94,14,1,1,PS5
34314,P04723,2026-04-04,22,Multiplayer,85,10,7,1,PS5
34315,P04723,2026-04-04,22,Warzone,36,7,5,0,PS5
34316,P04723,2026-04-04,22,Campaign,35,15,8,0,PS5
34317,P04723,2026-04-23,41,Campaign,33,9,8,0,PS5
34318,P04723,2026-04-23,41,Multiplayer,51,18,8,1,PS5
34319,P04724,2026-01-16,0,Warzone,39,10,12,0,Xbox
34320,P04724,2026-01-17,1,Multiplayer,5,16,8,0,Xbox
34321,P04724,2026-01-18,2,Multiplayer,20,10,6,1,Xbox
34322,P04724,2026-01-19,3,Multiplayer,53,8,5,0,Xbox
34323,P04724,2026-01-22,6,Multiplayer,39,4,7,1,Xbox
34324,P04724,2026-01-23,7,Multiplayer,52,1,7,0,Xbox
34325,P04724,2026-01-28,12,Campaign,48,8,10,1,Xbox
34326,P04724,2026-01-30,14,Warzone,52,11,8,0,Xbox
34327,P04724,2026-02-14,29,Multiplayer,38,9,14,1,Xbox
34328,P04724,2026-02-14,29,Warzone,13,12,9,0,Xbox
34329,P04724,2026-02-16,31,Warzone,25,11,11,1,Xbox
34330,P04725,2026-01-30,0,Multiplayer,22,10,15,1,PC
34331,P04725,2026-02-02,3,Multiplayer,30,0,6,1,PC
34332,P04725,2026-02-05,6,Warzone,39,11,12,0,PC
34333,P04725,2026-02-07,8,Warzone,13,7,5,1,PC
34334,P04725,2026-02-07,8,Warzone,75,6,7,1,PC
34335,P04725,2026-02-07,8,Warzone,50,10,13,0,PC
34336,P04725,2026-03-11,40,Multiplayer,39,9,7,0,PC
34337,P04725,2026-03-11,40,Warzone,23,9,7,1,PC
34338,P04725,2026-03-11,40,Warzone,34,1,12,1,PC
34339,P04726,2026-02-22,0,Multiplayer,70,0,21,1,Xbox
34340,P04726,2026-02-23,1,Warzone,55,1,17,1,Xbox
34341,P04726,2026-02-23,1,Multiplayer,61,2,17,1,Xbox
34342,P04726,2026-02-25,3,Multiplayer,37,3,18,0,Xbox
34343,P04726,2026-02-25,3,Multiplayer,71,3,11,0,Xbox
34344,P04726,2026-02-25,3,Multiplayer,83,1,13,1,Xbox
34345,P04727,2026-01-17,0,Campaign,43,20,12,0,PC
34346,P04727,2026-01-17,0,Warzone,45,5,7,0,PC
34347,P04727,2026-01-19,2,Multiplayer,75,11,6,0,PC
34348,P04727,2026-01-22,5,Multiplayer,49,14,14,0,PC
34349,P04727,2026-01-24,7,Warzone,42,5,14,1,PC
34350,P04727,2026-01-24,7,Warzone,64,9,11,1,PC
34351,P04727,2026-01-31,14,Warzone,44,5,6,1,PC
34352,P04727,2026-02-11,25,Warzone,43,7,14,0,PC
34353,P04728,2026-03-08,0,Warzone,88,7,17,1,Xbox
34354,P04728,2026-03-09,1,Warzone,5,4,13,0,Xbox
34355,P04728,2026-03-10,2,Campaign,45,3,12,0,Xbox
34356,P04728,2026-03-13,5,Warzone,43,6,18,0,Xbox
34357,P04728,2026-03-13,5,Campaign,57,3,16,0,Xbox
34358,P04729,2026-02-12,0,Warzone,53,5,16,1,Xbox
34359,P04729,2026-02-16,4,Warzone,45,0,10,0,Xbox
34360,P04729,2026-02-24,12,Multiplayer,25,1,11,1,Xbox
34361,P04729,2026-03-17,33,Multiplayer,11,11,14,0,Xbox
34362,P04730,2026-03-26,0,Warzone,47,18,4,1,PC
34363,P04730,2026-03-26,0,Multiplayer,53,12,9,0,PC
34364,P04730,2026-03-26,0,Multiplayer,44,7,1,0,PC
34365,P04730,2026-03-28,2,Warzone,49,7,5,1,PC
34366,P04730,2026-03-28,2,Warzone,5,11,7,0,PC
34367,P04730,2026-03-28,2,Warzone,49,7,8,0,PC
34368,P04731,2026-01-22,0,Multiplayer,56,7,6,0,PC
34369,P04731,2026-01-22,0,Campaign,19,17,5,0,PC
34370,P04731,2026-01-22,0,Multiplayer,7,8,2,1,PC
34371,P04731,2026-01-27,5,Multiplayer,50,7,10,0,PC
34372,P04731,2026-01-28,6,Multiplayer,44,2,6,0,PC
34373,P04731,2026-01-28,6,Warzone,44,8,17,0,PC
34374,P04731,2026-02-05,14,Campaign,76,1,6,1,PC
34375,P04731,2026-02-09,18,Campaign,47,8,11,1,PC
34376,P04731,2026-03-10,47,Warzone,22,7,9,0,PC
34377,P04732,2026-02-17,0,Warzone,61,5,14,0,Xbox
34378,P04732,2026-02-18,1,Multiplayer,83,2,7,0,Xbox
34379,P04732,2026-02-21,4,Warzone,32,7,7,0,Xbox
34380,P04732,2026-02-21,4,Campaign,36,4,11,1,Xbox
34381,P04732,2026-02-21,4,Multiplayer,58,10,9,1,Xbox
34382,P04732,2026-03-04,15,Multiplayer,77,6,12,0,Xbox
34383,P04732,2026-03-04,15,Multiplayer,22,6,5,0,Xbox
34384,P04732,2026-03-08,19,Multiplayer,5,7,11,0,Xbox
34385,P04732,2026-03-08,19,Multiplayer,61,9,10,0,Xbox
34386,P04733,2026-02-08,0,Warzone,49,0,16,0,PS5
34387,P04733,2026-02-10,2,Warzone,32,6,9,1,PS5
34388,P04733,2026-02-12,4,Multiplayer,33,4,11,0,PS5
34389,P04733,2026-02-14,6,Warzone,32,4,10,0,PS5
34390,P04733,2026-02-15,7,Warzone,45,8,18,0,PS5
34391,P04733,2026-02-24,16,Warzone,68,6,12,0,PS5
34392,P04733,2026-02-24,16,Multiplayer,54,1,14,0,PS5
34393,P04734,2026-03-06,0,Multiplayer,56,17,8,0,PS5
34394,P04734,2026-03-07,1,Warzone,33,15,1,1,PS5
34395,P04734,2026-03-07,1,Warzone,74,22,5,0,PS5
34396,P04734,2026-03-08,2,Warzone,5,13,8,0,PS5
34397,P04734,2026-03-09,3,Warzone,16,17,7,1,PS5
34398,P04734,2026-03-09,3,Warzone,5,12,1,1,PS5
34399,P04734,2026-03-10,4,Warzone,52,19,2,1,PS5
34400,P04734,2026-03-21,15,Multiplayer,15,18,10,1,PS5
34401,P04735,2026-01-29,0,Campaign,14,4,10,1,PS5
34402,P04735,2026-01-29,0,Warzone,35,13,15,0,PS5
34403,P04735,2026-01-30,1,Multiplayer,51,0,12,0,PS5
34404,P04735,2026-01-31,2,Warzone,31,9,7,0,PS5
34405,P04735,2026-02-04,6,Warzone,42,6,13,1,PS5
34406,P04735,2026-02-05,7,Multiplayer,28,9,10,0,PS5
34407,P04736,2026-03-02,0,Warzone,21,7,11,1,PS5
34408,P04736,2026-03-02,0,Campaign,15,10,7,0,PS5
34409,P04736,2026-03-03,1,Warzone,29,7,2,0,PS5
34410,P04736,2026-03-04,2,Warzone,27,5,9,0,PS5
34411,P04736,2026-03-05,3,Warzone,12,7,3,0,PS5
34412,P04736,2026-03-10,8,Warzone,49,10,11,1,PS5
34413,P04736,2026-04-18,47,Warzone,28,10,7,0,PS5
34414,P04737,2026-03-03,0,Warzone,17,4,10,1,Xbox
34415,P04737,2026-03-04,1,Multiplayer,45,10,7,0,Xbox
34416,P04737,2026-03-11,8,Warzone,16,8,12,0,Xbox
34417,P04737,2026-03-11,8,Multiplayer,54,10,10,0,Xbox
34418,P04738,2026-01-21,0,Warzone,41,14,3,0,PS5
34419,P04738,2026-01-21,0,Multiplayer,63,8,6,1,PS5
34420,P04738,2026-01-24,3,Multiplayer,48,11,5,1,PS5
34421,P04738,2026-01-24,3,Multiplayer,86,10,13,1,PS5
34422,P04738,2026-01-28,7,Warzone,62,5,1,0,PS5
34423,P04738,2026-02-12,22,Warzone,5,15,6,0,PS5
34424,P04738,2026-02-19,29,Warzone,74,10,8,0,PS5
34425,P04738,2026-02-19,29,Multiplayer,59,6,3,0,PS5
34426,P04738,2026-02-19,29,Campaign,22,11,11,0,PS5
34427,P04739,2026-02-28,0,Multiplayer,27,6,4,1,Xbox
34428,P04739,2026-03-01,1,Warzone,5,10,9,0,Xbox
34429,P04739,2026-03-01,1,Warzone,27,11,6,0,Xbox
34430,P04739,2026-03-01,1,Warzone,36,0,10,0,Xbox
34431,P04739,2026-03-04,4,Warzone,40,0,5,0,Xbox
34432,P04739,2026-03-04,4,Warzone,5,10,7,0,Xbox
34433,P04739,2026-03-04,4,Warzone,19,10,8,0,Xbox
34434,P04739,2026-03-08,8,Warzone,29,14,8,0,Xbox
34435,P04739,2026-03-13,13,Multiplayer,37,12,10,0,Xbox
34436,P04739,2026-03-16,16,Warzone,68,16,7,0,Xbox
34437,P04740,2026-02-07,0,Campaign,57,6,7,0,PC
34438,P04740,2026-02-08,1,Multiplayer,32,9,5,1,PC
34439,P04740,2026-02-10,3,Warzone,30,12,8,0,PC
34440,P04740,2026-02-13,6,Multiplayer,49,11,3,1,PC
34441,P04740,2026-02-15,8,Campaign,47,13,5,0,PC
34442,P04740,2026-03-03,24,Warzone,25,10,6,1,PC
34443,P04741,2026-01-16,0,Warzone,29,11,6,1,Xbox
34444,P04741,2026-01-22,6,Multiplayer,45,4,7,0,Xbox
34445,P04741,2026-01-26,10,Warzone,25,11,7,0,Xbox
34446,P04741,2026-02-06,21,Multiplayer,57,12,6,1,Xbox
34447,P04741,2026-02-09,24,Warzone,34,7,5,1,Xbox
34448,P04741,2026-02-09,24,Multiplayer,79,10,7,1,Xbox
34449,P04741,2026-02-09,24,Campaign,80,17,10,0,Xbox
34450,P04742,2026-02-12,0,Campaign,17,5,6,0,PS5
34451,P04742,2026-02-15,3,Warzone,6,0,9,0,PS5
34452,P04742,2026-02-15,3,Warzone,21,9,9,1,PS5
34453,P04742,2026-02-15,3,Warzone,46,5,10,1,PS5
34454,P04742,2026-02-20,8,Warzone,84,10,2,0,PS5
34455,P04742,2026-02-20,8,Warzone,31,6,6,0,PS5
34456,P04742,2026-02-20,8,Warzone,29,6,9,1,PS5
34457,P04742,2026-03-02,18,Warzone,40,11,5,1,PS5
34458,P04742,2026-03-15,31,Warzone,50,16,5,0,PS5
34459,P04742,2026-03-25,41,Warzone,48,3,9,0,PS5
34460,P04742,2026-03-25,41,Warzone,5,7,10,1,PS5
34461,P04742,2026-03-25,41,Multiplayer,87,8,3,1,PS5
34462,P04742,2026-03-26,42,Multiplayer,53,1,12,0,PS5
34463,P04742,2026-04-01,48,Multiplayer,50,5,12,1,PS5
34464,P04742,2026-04-06,53,Multiplayer,58,12,5,0,PS5
34465,P04743,2026-02-15,0,Multiplayer,66,8,6,0,PC
34466,P04743,2026-02-17,2,Multiplayer,65,9,10,0,PC
34467,P04743,2026-02-18,3,Warzone,66,10,13,1,PC
34468,P04743,2026-02-22,7,Warzone,78,7,10,0,PC
34469,P04743,2026-02-22,7,Warzone,29,7,7,0,PC
34470,P04743,2026-02-22,7,Warzone,74,11,12,1,PC
34471,P04743,2026-03-08,21,Warzone,46,0,9,0,PC
34472,P04743,2026-03-08,21,Warzone,62,10,6,0,PC
34473,P04743,2026-03-08,21,Campaign,32,9,11,1,PC
34474,P04744,2026-03-18,0,Campaign,33,0,37,0,PC
34475,P04744,2026-03-23,5,Multiplayer,57,0,35,0,PC
34476,P04744,2026-03-23,5,Multiplayer,22,0,33,0,PC
34477,P04745,2026-01-27,0,Multiplayer,46,7,9,0,PC
34478,P04745,2026-02-01,5,Warzone,68,8,14,0,PC
34479,P04745,2026-02-01,5,Multiplayer,57,3,8,1,PC
34480,P04745,2026-02-12,16,Multiplayer,54,10,12,1,PC
34481,P04745,2026-02-14,18,Warzone,40,2,10,1,PC
34482,P04745,2026-02-25,29,Warzone,58,7,12,0,PC
34483,P04746,2026-02-20,0,Warzone,25,13,7,0,PC
34484,P04746,2026-03-14,22,Warzone,44,11,7,0,PC
34485,P04746,2026-04-01,40,Multiplayer,39,9,9,0,PC
34486,P04747,2026-03-25,0,Multiplayer,55,0,11,1,PS5
34487,P04747,2026-03-27,2,Multiplayer,19,9,13,1,PS5
34488,P04747,2026-03-27,2,Warzone,21,11,9,0,PS5
34489,P04747,2026-04-17,23,Warzone,39,1,6,1,PS5
34490,P04747,2026-04-17,23,Warzone,75,2,13,1,PS5
34491,P04747,2026-05-21,57,Multiplayer,35,7,7,1,PS5
34492,P04748,2026-02-05,0,Multiplayer,91,3,10,0,PC
34493,P04748,2026-02-06,1,Warzone,22,8,4,0,PC
34494,P04748,2026-02-10,5,Multiplayer,34,7,10,0,PC
34495,P04748,2026-02-15,10,Warzone,24,13,6,1,PC
34496,P04749,2026-03-18,0,Campaign,33,15,2,1,Xbox
34497,P04749,2026-03-19,1,Warzone,28,7,9,1,Xbox
34498,P04749,2026-03-22,4,Warzone,31,2,7,1,Xbox
34499,P04749,2026-03-23,5,Multiplayer,20,11,10,1,Xbox
34500,P04749,2026-03-23,5,Campaign,15,6,6,0,Xbox
34501,P04749,2026-03-31,13,Warzone,42,6,4,1,Xbox
34502,P04749,2026-03-31,13,Campaign,38,9,4,0,Xbox
34503,P04749,2026-03-31,13,Warzone,46,7,10,0,Xbox
34504,P04749,2026-05-01,44,Warzone,59,9,13,0,Xbox
34505,P04750,2026-03-08,0,Warzone,51,11,5,1,Xbox
34506,P04750,2026-03-14,6,Multiplayer,62,2,13,0,Xbox
34507,P04750,2026-04-30,53,Multiplayer,43,8,5,0,Xbox
34508,P04751,2026-03-23,0,Warzone,42,13,7,0,PS5
34509,P04751,2026-03-24,1,Warzone,44,11,4,0,PS5
34510,P04751,2026-03-24,1,Multiplayer,70,18,7,0,PS5
34511,P04751,2026-03-24,1,Multiplayer,63,14,9,0,PS5
34512,P04751,2026-03-26,3,Warzone,36,19,8,0,PS5
34513,P04751,2026-03-27,4,Multiplayer,76,12,9,1,PS5
34514,P04751,2026-03-27,4,Warzone,16,13,6,0,PS5
34515,P04751,2026-03-27,4,Multiplayer,30,11,8,1,PS5
34516,P04751,2026-03-30,7,Warzone,42,12,1,1,PS5
34517,P04751,2026-04-15,23,Multiplayer,22,12,3,1,PS5
34518,P04752,2026-01-26,0,Warzone,42,2,4,0,PC
34519,P04752,2026-01-26,0,Warzone,44,12,10,0,PC
34520,P04752,2026-01-27,1,Warzone,54,10,4,1,PC
34521,P04752,2026-01-28,2,Multiplayer,11,4,6,0,PC
34522,P04752,2026-01-28,2,Warzone,42,15,1,0,PC
34523,P04752,2026-01-28,2,Warzone,59,10,7,0,PC
34524,P04752,2026-01-29,3,Campaign,64,8,8,1,PC
34525,P04752,2026-02-04,9,Warzone,47,5,8,1,PC
34526,P04752,2026-02-05,10,Multiplayer,37,8,4,0,PC
34527,P04752,2026-02-09,14,Campaign,72,12,11,0,PC
34528,P04752,2026-02-16,21,Multiplayer,37,9,7,0,PC
34529,P04752,2026-03-20,53,Warzone,61,10,5,1,PC
34530,P04753,2026-02-26,0,Multiplayer,39,2,6,0,Xbox
34531,P04753,2026-03-03,5,Multiplayer,5,14,9,1,Xbox
34532,P04753,2026-03-19,21,Warzone,5,12,5,0,Xbox
34533,P04753,2026-03-29,31,Warzone,75,9,11,1,Xbox
34534,P04753,2026-03-29,31,Warzone,55,3,8,0,Xbox
34535,P04754,2026-03-04,0,Warzone,80,12,10,0,PS5
34536,P04754,2026-03-07,3,Warzone,61,16,9,0,PS5
34537,P04754,2026-03-11,7,Warzone,28,12,6,0,PS5
34538,P04754,2026-03-20,16,Multiplayer,50,12,11,1,PS5
34539,P04754,2026-04-18,45,Warzone,14,12,9,0,PS5
34540,P04754,2026-04-18,45,Warzone,37,7,11,1,PS5
34541,P04754,2026-04-18,45,Campaign,22,16,6,1,PS5
34542,P04754,2026-04-20,47,Multiplayer,37,10,11,0,PS5
34543,P04754,2026-04-20,47,Campaign,45,5,3,0,PS5
34544,P04754,2026-04-20,47,Warzone,56,9,5,0,PS5
34545,P04755,2026-01-05,2,Warzone,34,1,10,0,PS5
34546,P04755,2026-01-05,2,Warzone,45,1,12,0,PS5
34547,P04756,2026-02-25,0,Multiplayer,29,3,10,0,Xbox
34548,P04756,2026-02-26,1,Warzone,67,0,12,1,Xbox
34549,P04756,2026-02-26,1,Multiplayer,20,7,13,0,Xbox
34550,P04756,2026-02-26,1,Warzone,6,5,8,0,Xbox
34551,P04756,2026-03-01,4,Campaign,84,0,10,0,Xbox
34552,P04757,2026-01-18,0,Warzone,34,7,7,0,PS5
34553,P04757,2026-01-18,0,Campaign,35,7,10,0,PS5
34554,P04757,2026-01-19,1,Warzone,86,6,7,1,PS5
34555,P04757,2026-01-22,4,Warzone,46,4,4,0,PS5
34556,P04757,2026-01-22,4,Multiplayer,31,2,9,1,PS5
34557,P04757,2026-01-25,7,Warzone,78,7,7,0,PS5
34558,P04757,2026-01-27,9,Warzone,61,5,18,0,PS5
34559,P04757,2026-02-25,38,Warzone,58,9,9,0,PS5
34560,P04758,2026-03-31,0,Warzone,67,10,9,1,Xbox
34561,P04758,2026-03-31,0,Multiplayer,34,9,6,1,Xbox
34562,P04758,2026-03-31,0,Warzone,46,10,10,1,Xbox
34563,P04758,2026-04-01,1,Warzone,62,12,11,0,Xbox
34564,P04758,2026-04-01,1,Warzone,10,9,12,0,Xbox
34565,P04758,2026-04-03,3,Warzone,90,11,5,1,Xbox
34566,P04758,2026-04-05,5,Campaign,32,12,12,0,Xbox
34567,P04758,2026-04-07,7,Campaign,68,9,6,0,Xbox
34568,P04758,2026-04-12,12,Multiplayer,82,16,11,0,Xbox
34569,P04758,2026-04-15,15,Multiplayer,11,11,12,0,Xbox
34570,P04759,2026-03-30,0,Warzone,58,4,5,1,PS5
34571,P04759,2026-03-30,0,Warzone,42,15,11,0,PS5
34572,P04759,2026-04-02,3,Warzone,32,14,8,1,PS5
34573,P04760,2026-03-22,0,Multiplayer,45,9,7,0,Xbox
34574,P04760,2026-03-23,1,Warzone,18,11,7,1,Xbox
34575,P04760,2026-03-26,4,Warzone,42,9,10,0,Xbox
34576,P04760,2026-03-26,4,Campaign,47,11,9,0,Xbox
34577,P04760,2026-03-26,4,Warzone,29,9,10,0,Xbox
34578,P04760,2026-04-17,26,Warzone,55,6,3,0,Xbox
34579,P04761,2026-01-22,0,Multiplayer,17,18,2,0,PS5
34580,P04761,2026-01-22,0,Warzone,30,14,2,0,PS5
34581,P04761,2026-01-22,0,Warzone,38,10,5,1,PS5
34582,P04761,2026-01-28,6,Warzone,7,10,6,1,PS5
34583,P04761,2026-01-28,6,Multiplayer,26,11,15,1,PS5
34584,P04761,2026-01-28,6,Warzone,52,18,3,0,PS5
34585,P04761,2026-02-01,10,Warzone,36,14,8,0,PS5
34586,P04761,2026-02-23,32,Warzone,50,9,4,1,PS5
34587,P04761,2026-03-01,38,Warzone,65,15,6,1,PS5
34588,P04761,2026-03-02,39,Warzone,24,12,8,0,PS5
34589,P04762,2026-03-25,0,Warzone,47,7,7,1,PC
34590,P04762,2026-03-27,2,Multiplayer,17,13,8,0,PC
34591,P04762,2026-03-27,2,Warzone,46,12,7,0,PC
34592,P04762,2026-03-27,2,Multiplayer,74,10,11,0,PC
34593,P04762,2026-04-03,9,Warzone,59,6,10,0,PC
34594,P04762,2026-04-03,9,Warzone,71,10,8,0,PC
34595,P04762,2026-04-03,9,Multiplayer,36,4,3,0,PC
34596,P04762,2026-04-11,17,Warzone,62,2,13,0,PC
34597,P04762,2026-05-08,44,Warzone,58,12,4,0,PC
34598,P04762,2026-05-08,44,Warzone,26,3,11,0,PC
34599,P04763,2026-02-28,0,Warzone,30,3,11,0,PC
34600,P04763,2026-02-28,0,Multiplayer,50,9,10,1,PC
34601,P04763,2026-03-01,1,Warzone,40,5,5,0,PC
34602,P04763,2026-03-01,1,Multiplayer,23,7,4,0,PC
34603,P04763,2026-03-01,1,Warzone,22,2,12,0,PC
34604,P04763,2026-03-06,6,Warzone,19,1,8,0,PC
34605,P04763,2026-04-15,46,Campaign,61,3,11,1,PC
34606,P04764,2026-02-19,0,Multiplayer,35,10,4,0,Xbox
34607,P04764,2026-02-25,6,Multiplayer,54,12,7,0,Xbox
34608,P04764,2026-03-02,11,Multiplayer,56,3,6,1,Xbox
34609,P04764,2026-03-02,11,Multiplayer,49,11,9,1,Xbox
34610,P04764,2026-03-02,11,Campaign,46,9,7,1,Xbox
34611,P04764,2026-03-23,32,Multiplayer,11,4,6,0,Xbox
34612,P04765,2026-03-24,0,Campaign,64,0,13,1,PS5
34613,P04765,2026-03-24,0,Multiplayer,63,3,14,1,PS5
34614,P04765,2026-03-24,0,Warzone,52,10,11,0,PS5
34615,P04765,2026-03-26,2,Warzone,69,10,18,0,PS5
34616,P04765,2026-03-26,2,Warzone,86,0,12,0,PS5
34617,P04765,2026-03-28,4,Warzone,12,9,13,0,PS5
34618,P04765,2026-03-30,6,Warzone,40,6,17,1,PS5
34619,P04765,2026-03-30,6,Warzone,16,6,12,0,PS5
34620,P04765,2026-03-30,6,Campaign,87,0,15,0,PS5
34621,P04765,2026-04-01,8,Warzone,60,9,13,1,PS5
34622,P04765,2026-04-01,8,Multiplayer,52,8,17,0,PS5
34623,P04765,2026-04-01,8,Warzone,45,8,13,0,PS5
34624,P04765,2026-04-09,16,Multiplayer,55,11,10,0,PS5
34625,P04765,2026-04-21,28,Warzone,71,5,16,0,PS5
34626,P04765,2026-05-09,46,Warzone,18,9,14,1,PS5
34627,P04766,2026-03-20,0,Warzone,41,11,4,0,PS5
34628,P04766,2026-03-20,0,Warzone,63,13,10,0,PS5
34629,P04766,2026-03-20,0,Warzone,43,12,9,0,PS5
34630,P04766,2026-04-12,23,Campaign,47,10,6,1,PS5
34631,P04766,2026-04-15,26,Warzone,48,15,12,0,PS5
34632,P04766,2026-04-15,26,Multiplayer,35,6,10,1,PS5
34633,P04766,2026-04-15,26,Warzone,46,5,7,1,PS5
34634,P04766,2026-04-21,32,Warzone,59,4,9,1,PS5
34635,P04766,2026-04-27,38,Warzone,37,15,11,0,PS5
34636,P04767,2026-03-14,0,Warzone,33,3,7,1,Xbox
34637,P04767,2026-03-15,1,Multiplayer,31,6,13,0,Xbox
34638,P04767,2026-03-19,5,Warzone,40,7,16,0,Xbox
34639,P04767,2026-03-24,10,Multiplayer,59,7,11,0,Xbox
34640,P04768,2026-02-17,0,Multiplayer,53,13,11,0,Xbox
34641,P04768,2026-02-21,4,Multiplayer,66,10,14,1,Xbox
34642,P04768,2026-02-21,4,Warzone,47,3,14,0,Xbox
34643,P04768,2026-02-22,5,Multiplayer,30,7,12,1,Xbox
34644,P04768,2026-02-25,8,Warzone,39,4,13,0,Xbox
34645,P04768,2026-02-26,9,Warzone,52,12,10,0,Xbox
34646,P04768,2026-02-28,11,Campaign,24,8,7,0,Xbox
34647,P04768,2026-03-28,39,Warzone,57,7,9,0,Xbox
34648,P04769,2026-02-09,0,Warzone,54,0,5,0,PC
34649,P04769,2026-02-12,3,Warzone,49,5,5,0,PC
34650,P04769,2026-02-12,3,Warzone,39,1,9,0,PC
34651,P04769,2026-02-17,8,Warzone,64,4,12,0,PC
34652,P04770,2026-02-05,0,Warzone,64,3,11,1,Xbox
34653,P04770,2026-02-06,1,Warzone,33,7,7,0,Xbox
34654,P04770,2026-02-08,3,Warzone,55,3,9,0,Xbox
34655,P04770,2026-02-08,3,Warzone,36,8,11,0,Xbox
34656,P04770,2026-02-08,3,Warzone,63,9,12,1,Xbox
34657,P04770,2026-03-02,25,Multiplayer,58,3,4,1,Xbox
34658,P04771,2026-03-24,0,Warzone,41,0,13,0,PS5
34659,P04771,2026-03-27,3,Warzone,42,2,17,1,PS5
34660,P04771,2026-03-27,3,Multiplayer,46,8,10,0,PS5
34661,P04771,2026-03-27,3,Multiplayer,29,0,12,0,PS5
34662,P04771,2026-03-28,4,Multiplayer,37,6,14,0,PS5
34663,P04771,2026-03-29,5,Warzone,88,2,7,0,PS5
34664,P04771,2026-04-03,10,Warzone,54,2,13,1,PS5
34665,P04771,2026-04-03,10,Warzone,33,9,13,0,PS5
34666,P04771,2026-04-07,14,Multiplayer,42,4,14,0,PS5
34667,P04771,2026-04-12,19,Warzone,41,3,18,1,PS5
34668,P04771,2026-04-15,22,Warzone,66,0,9,0,PS5
34669,P04771,2026-04-15,22,Multiplayer,54,8,5,0,PS5
34670,P04771,2026-04-15,22,Multiplayer,80,0,15,0,PS5
34671,P04772,2026-02-14,0,Multiplayer,91,4,10,1,PC
34672,P04772,2026-02-14,0,Multiplayer,50,12,16,1,PC
34673,P04772,2026-02-15,1,Warzone,27,6,9,0,PC
34674,P04772,2026-02-17,3,Campaign,48,1,11,1,PC
34675,P04772,2026-02-20,6,Campaign,32,5,13,1,PC
34676,P04772,2026-02-22,8,Warzone,31,1,17,0,PC
34677,P04772,2026-02-23,9,Warzone,93,6,8,1,PC
34678,P04772,2026-02-24,10,Multiplayer,53,17,8,1,PC
34679,P04772,2026-02-26,12,Warzone,53,4,12,0,PC
34680,P04772,2026-03-10,24,Warzone,19,12,6,1,PC
34681,P04772,2026-03-13,27,Warzone,62,7,14,0,PC
34682,P04773,2026-02-11,0,Campaign,53,6,7,1,Xbox
34683,P04773,2026-02-11,0,Multiplayer,53,8,9,0,Xbox
34684,P04773,2026-03-09,26,Multiplayer,56,4,10,0,Xbox
34685,P04774,2026-02-09,0,Warzone,32,11,3,0,Xbox
34686,P04774,2026-02-11,2,Warzone,14,10,1,0,Xbox
